ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7520383,HS315137,05/18/2010 09:00:00 PM,062XX W BELMONT AVE,0810,THEFT,OVER $500,STREET,false,false,1633,016,36,17,06,1134246,1920616,2010,02/04/2016 06:33:39 AM,41.938374969,-87.782030075,"(41.938374969, -87.782030075)"
7520385,HS323739,05/20/2010 08:00:00 PM,055XX S LOOMIS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0713,007,16,67,07,1167943,1867922,2010,02/04/2016 06:33:39 AM,41.79311685,-87.659705481,"(41.79311685, -87.659705481)"
7520392,HS315414,05/24/2010 12:15:00 PM,065XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0725,007,15,67,14,1166120,1861405,2010,02/04/2016 06:33:39 AM,41.775272388,-87.666575548,"(41.775272388, -87.666575548)"
7520393,HS323755,05/24/2010 12:25:00 PM,011XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0712,007,16,68,18,1169495,1868187,2010,02/04/2016 06:33:39 AM,41.793810528,-87.654006786,"(41.793810528, -87.654006786)"
7520394,HS323287,05/23/2010 05:00:00 PM,011XX W OAKDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1932,019,44,6,05,1168242,1919741,2010,02/04/2016 06:33:39 AM,41.935306019,-87.657112367,"(41.935306019, -87.657112367)"
7520395,HS323633,05/22/2010 03:00:00 PM,075XX S LANGLEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0624,006,6,69,06,1182201,1855156,2010,02/04/2016 06:33:39 AM,41.757767253,-87.607818223,"(41.757767253, -87.607818223)"
7520398,HS323707,05/24/2010 11:50:00 AM,008XX E 103RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,0512,005,9,50,18,1183988,1836860,2010,02/04/2016 06:33:39 AM,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
7520400,HS322007,05/22/2010 04:00:00 PM,003XX E 29TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2112,001,4,35,14,1178628,1885836,2010,02/04/2016 06:33:39 AM,41.842037919,-87.619979608,"(41.842037919, -87.619979608)"
7520401,HS323400,05/24/2010 08:50:00 AM,017XX E 67TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,true,false,0331,003,5,42,05,1188771,1860896,2010,02/04/2016 06:33:39 AM,41.773363734,-87.583556938,"(41.773363734, -87.583556938)"
7520404,HS323516,05/23/2010 06:00:00 PM,087XX S BURLEY AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0424,004,7,46,08A,1199187,1847592,2010,02/04/2016 06:33:39 AM,41.736601148,-87.545821567,"(41.736601148, -87.545821567)"
7520405,HS323534,05/22/2010 08:45:00 AM,069XX S WASHTENAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,18,66,05,1159575,1858422,2010,02/04/2016 06:33:39 AM,41.767223347,-87.690650556,"(41.767223347, -87.690650556)"
7520411,HS323740,05/24/2010 12:00:00 PM,032XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,1124,011,28,27,18,1154752,1898890,2010,02/04/2016 06:33:39 AM,41.878370307,-87.707248137,"(41.878370307, -87.707248137)"
7520412,HS318621,05/17/2010 08:30:00 PM,051XX S LEAMINGTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,0814,008,23,56,26,1142900,1869979,2010,02/04/2016 06:33:39 AM,41.799263376,-87.751485675,"(41.799263376, -87.751485675)"
7520414,HS323472,05/24/2010 09:45:00 AM,066XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0321,003,20,42,08B,1181043,1861099,2010,02/04/2016 06:33:39 AM,41.774102175,-87.611879427,"(41.774102175, -87.611879427)"
7520415,HS323756,05/24/2010 11:55:00 AM,059XX N PULASKI RD,2027,NARCOTICS,POSS: CRACK,CTA BUS STOP,true,false,1711,017,39,13,18,1148651,1939289,2010,02/04/2016 06:33:39 AM,41.989348626,-87.728603541,"(41.989348626, -87.728603541)"
7520416,HS323807,05/24/2010 12:30:00 PM,036XX W FIFTH AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1133,011,28,27,06,1152354,1897856,2010,02/04/2016 06:33:39 AM,41.875580565,-87.716080427,"(41.875580565, -87.716080427)"
7520417,HS323681,05/24/2010 11:27:00 AM,006XX S CENTRAL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),HOSPITAL BUILDING/GROUNDS,true,false,1522,015,29,25,18,1139153,1896560,2010,02/04/2016 06:33:39 AM,41.872274452,-87.764581664,"(41.872274452, -87.764581664)"
7520418,HS313768,05/24/2010 12:00:00 PM,051XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0234,002,3,40,14,1179798,1871004,2010,02/04/2016 06:33:39 AM,41.801311004,-87.616140438,"(41.801311004, -87.616140438)"
7520419,HS323575,05/21/2010 11:15:00 AM,060XX S WABASH AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0311,003,20,40,08B,1177754,1864884,2010,02/04/2016 06:33:39 AM,41.784563687,-87.6238217,"(41.784563687, -87.6238217)"
7520425,HS322098,05/23/2010 03:00:00 AM,072XX S UNION AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0732,007,17,68,07,1172999,1856978,2010,02/04/2016 06:33:39 AM,41.762975053,-87.641488571,"(41.762975053, -87.641488571)"
7520426,HS323359,05/24/2010 12:30:00 AM,064XX S WOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0726,007,15,67,07,1165448,1861950,2010,02/04/2016 06:33:39 AM,41.77678221,-87.669023589,"(41.77678221, -87.669023589)"
7520427,HS323788,05/21/2010 09:00:00 PM,035XX W LEXINGTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1133,011,24,27,26,1152975,1896476,2010,02/04/2016 06:33:39 AM,41.871781418,-87.713836905,"(41.871781418, -87.713836905)"
7520428,HS323323,05/24/2010 12:01:00 AM,071XX S JEFFERY BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0333,003,5,43,04B,1190776,1858184,2010,02/04/2016 06:33:39 AM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
7520429,HS323615,05/24/2010 11:10:00 AM,013XX N ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,DEPARTMENT STORE,true,false,1433,014,1,24,03,1165480,1909088,2010,02/04/2016 06:33:39 AM,41.906132875,-87.667566751,"(41.906132875, -87.667566751)"
7520431,HS323577,05/24/2010 03:30:00 AM,005XX E 67TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0321,003,20,42,07,1181165,1860714,2010,02/04/2016 06:33:39 AM,41.773042888,-87.61144405,"(41.773042888, -87.61144405)"
7520435,HS323623,05/24/2010 10:10:00 AM,070XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0733,007,17,68,08B,1169869,1858086,2010,02/04/2016 06:33:39 AM,41.766084055,-87.652928432,"(41.766084055, -87.652928432)"
7520436,HS323753,05/20/2010 02:44:00 AM,022XX N LINCOLN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1812,018,43,7,11,1171597,1915173,2010,02/04/2016 06:33:39 AM,41.922697948,-87.644917462,"(41.922697948, -87.644917462)"
7520438,HS323768,05/24/2010 12:30:00 PM,083XX S KERFOOT AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,0622,006,21,71,26,1173141,1849449,2010,02/04/2016 06:33:39 AM,41.742311392,-87.641190113,"(41.742311392, -87.641190113)"
7520439,HS323617,05/21/2010 11:59:00 PM,074XX S COLFAX AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0334,003,7,43,11,1194663,1856116,2010,02/04/2016 06:33:39 AM,41.760104086,-87.562115767,"(41.760104086, -87.562115767)"
7520441,HS323746,05/24/2010 12:25:00 PM,0000X E GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0233,002,20,40,08B,1177533,1868440,2010,02/04/2016 06:33:39 AM,41.794326705,-87.624524483,"(41.794326705, -87.624524483)"
7520442,HS323532,05/24/2010 07:00:00 AM,008XX E HYDE PARK BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2124,002,4,39,07,1182659,1871377,2010,02/04/2016 06:33:39 AM,41.80226856,-87.605636648,"(41.80226856, -87.605636648)"
7520443,HS323627,05/19/2010 09:00:00 AM,007XX E 72ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,003,6,69,07,1182641,1857444,2010,02/04/2016 06:33:39 AM,41.764035563,-87.606134808,"(41.764035563, -87.606134808)"
7520444,HS322122,05/23/2010 12:20:00 PM,080XX S WESTERN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0835,008,18,70,08B,1161778,1851102,2010,02/04/2016 06:33:39 AM,41.747090733,-87.68277849,"(41.747090733, -87.68277849)"
7520448,HS323781,05/24/2010 12:40:00 PM,072XX S HERMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0735,007,17,67,18,1165935,1856649,2010,02/04/2016 06:33:39 AM,41.762225223,-87.66738873,"(41.762225223, -87.66738873)"
7520450,HS323689,05/10/2010 11:30:00 AM,053XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0232,002,3,40,05,1178506,1869652,2010,02/04/2016 06:33:39 AM,41.797630476,-87.620919723,"(41.797630476, -87.620919723)"
7520451,HS323779,05/24/2010 08:30:00 AM,029XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",true,false,2113,001,2,35,07,1177204,1885498,2010,02/04/2016 06:33:39 AM,41.841142759,-87.625215429,"(41.841142759, -87.625215429)"
7520458,HS314286,05/18/2010 03:38:47 PM,004XX W HURON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,1831,018,42,8,15,1172837,1904984,2010,02/04/2016 06:33:39 AM,41.894711405,-87.640663664,"(41.894711405, -87.640663664)"
7520467,HS323693,05/24/2010 09:15:00 AM,028XX S PITNEY CT,0460,BATTERY,SIMPLE,APARTMENT,true,true,0923,009,11,60,08B,1166612,1885259,2010,02/04/2016 06:33:39 AM,41.840719978,-87.664090993,"(41.840719978, -87.664090993)"
7520473,HS323832,05/24/2010 12:50:00 PM,041XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1723,017,39,16,08B,1149936,1927556,2010,02/04/2016 06:33:39 AM,41.957127508,-87.724183941,"(41.957127508, -87.724183941)"
7520475,HS323704,05/24/2010 11:51:00 AM,042XX W HENDERSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1731,017,30,16,05,1147520,1921934,2010,02/04/2016 06:33:39 AM,41.941747063,-87.733210679,"(41.941747063, -87.733210679)"
7520476,HS323604,05/24/2010 11:00:00 AM,001XX W MADISON ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0113,001,42,32,04A,1175437,1900364,2010,02/04/2016 06:33:39 AM,41.881975873,-87.631253523,"(41.881975873, -87.631253523)"
7520482,HS323625,05/24/2010 11:00:00 AM,060XX N NICKERSON AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,true,1612,016,41,10,06,1128190,1939840,2010,02/04/2016 06:33:39 AM,41.991232412,-87.803851073,"(41.991232412, -87.803851073)"
7520483,HS323771,05/24/2010 10:30:00 AM,064XX S LOWE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0723,007,16,68,04B,1173142,1862258,2010,02/04/2016 06:33:39 AM,41.777460837,-87.64080863,"(41.777460837, -87.64080863)"
7520488,HS323829,05/21/2010 10:30:00 PM,067XX N EDGEBROOK TER,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,1621,016,41,12,26,1135759,1944094,2010,02/04/2016 06:33:39 AM,42.002773936,-87.77590794,"(42.002773936, -87.77590794)"
7520489,HS323677,05/24/2010 11:45:00 AM,060XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,true,false,0311,003,20,40,08B,1179074,1865043,2010,02/04/2016 06:33:39 AM,41.784970007,-87.618977239,"(41.784970007, -87.618977239)"
7520490,HS323503,05/24/2010 10:00:00 AM,055XX W BRYN MAWR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1623,016,45,11,14,1138097,1936883,2010,02/04/2016 06:33:39 AM,41.982944302,-87.767481768,"(41.982944302, -87.767481768)"
7520491,HS323721,05/24/2010 11:30:00 AM,014XX S ST LOUIS AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,true,true,1021,010,24,29,26,1153270,1892846,2010,02/04/2016 06:33:39 AM,41.861814448,-87.712850162,"(41.861814448, -87.712850162)"
7520494,HS323574,05/24/2010 09:10:00 AM,034XX W 63RD ST,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,true,false,0823,008,15,66,24,1154582,1862632,2010,02/04/2016 06:33:39 AM,41.778877155,-87.708840106,"(41.778877155, -87.708840106)"
7520495,HS323714,05/08/2010 10:00:00 PM,014XX S SPAULDING AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1022,010,24,29,05,1154599,1892848,2010,02/04/2016 06:33:39 AM,41.861793475,-87.707971544,"(41.861793475, -87.707971544)"
7520496,HS323762,05/24/2010 12:30:00 PM,104XX S HOXIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0434,004,10,51,08B,1195185,1836345,2010,02/04/2016 06:33:39 AM,41.7058379,-87.560853008,"(41.7058379, -87.560853008)"
7520498,HS323818,05/24/2010 12:40:00 PM,003XX N PINE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1523,015,28,25,18,1139442,1901667,2010,02/04/2016 06:33:39 AM,41.886283465,-87.76339609,"(41.886283465, -87.76339609)"
7520499,HS323824,05/24/2010 12:45:00 PM,043XX S CALUMET AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0222,002,3,38,18,1179159,1876241,2010,02/04/2016 06:33:39 AM,41.815696389,-87.618324075,"(41.815696389, -87.618324075)"
7520500,HS323269,05/24/2010 04:40:00 AM,087XX S MARQUETTE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0423,004,7,46,03,1195769,1847648,2010,02/04/2016 06:33:39 AM,41.736839959,-87.558341882,"(41.736839959, -87.558341882)"
7520501,HS294283,05/06/2010 03:03:00 PM,102XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2232,022,34,73,18,1172786,1836883,2010,02/04/2016 06:33:39 AM,41.707836352,-87.642860132,"(41.707836352, -87.642860132)"
7520504,HS323742,05/24/2010 11:58:00 AM,025XX W 55TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0911,009,14,63,05,1160522,1868121,2010,02/04/2016 06:33:39 AM,41.793819278,-87.686912131,"(41.793819278, -87.686912131)"
7520506,HS323309,05/24/2010 07:00:00 AM,093XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0413,004,8,47,08B,1185506,1843383,2010,02/04/2016 06:33:39 AM,41.725383786,-87.596075592,"(41.725383786, -87.596075592)"
7520508,HS323750,05/24/2010 09:40:00 AM,053XX S WASHTENAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0911,009,14,63,08A,1159280,1869108,2010,02/04/2016 06:33:39 AM,41.796553275,-87.691439468,"(41.796553275, -87.691439468)"
7520516,HS275131,04/25/2010 10:50:00 AM,036XX W FIFTH AVE,2026,NARCOTICS,POSS: PCP,APARTMENT,true,false,1133,011,28,27,18,1151974,1897714,2010,02/04/2016 06:33:39 AM,41.875198392,-87.717479393,"(41.875198392, -87.717479393)"
7520519,HS275971,04/25/2010 09:35:00 PM,041XX W JACKSON BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1115,011,28,26,18,1148740,1898362,2010,02/04/2016 06:33:39 AM,41.87703964,-87.729336704,"(41.87703964, -87.729336704)"
7520521,HS323814,05/21/2010 07:00:00 PM,091XX S LAFLIN ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2221,022,21,73,06,1167940,1844124,2010,02/04/2016 06:33:39 AM,41.72781203,-87.660399127,"(41.72781203, -87.660399127)"
7520522,HS323843,05/04/2010 12:01:00 AM,027XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,STREET,false,false,1135,011,28,29,06,1158071,1894595,2010,02/04/2016 06:33:39 AM,41.866517317,-87.695178701,"(41.866517317, -87.695178701)"
7520524,HS323806,08/13/2009 12:01:00 AM,115XX S CAMPBELL AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2212,022,19,75,10,1161791,1828117,2009,02/04/2016 06:33:39 AM,41.684015771,-87.683366663,"(41.684015771, -87.683366663)"
7520530,HS323841,05/24/2010 11:30:00 AM,103XX S ELIZABETH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2232,022,21,73,08B,1169846,1836216,2010,02/04/2016 06:33:39 AM,41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
7520531,HS323439,05/24/2010 09:00:00 AM,001XX S WABASH AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0123,001,42,32,04A,1176829,1899785,2010,02/04/2016 06:33:39 AM,41.880355702,-87.626159693,"(41.880355702, -87.626159693)"
7520532,HS323870,05/15/2010 09:00:00 AM,031XX W ROOSEVELT RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1134,011,24,29,26,1155395,1894538,2010,02/04/2016 06:33:39 AM,41.86641507,-87.705004143,"(41.86641507, -87.705004143)"
7520536,HS323767,05/23/2010 12:00:00 PM,010XX W 32ND ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0924,009,11,60,06,1169884,1883620,2010,02/04/2016 06:33:39 AM,41.836151823,-87.652131734,"(41.836151823, -87.652131734)"
7520540,HS323795,05/24/2010 01:00:00 PM,011XX S HOMAN AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,1133,011,24,29,15,1153879,1894754,2010,02/04/2016 06:33:39 AM,41.867038112,-87.710563803,"(41.867038112, -87.710563803)"
7520541,HS323471,05/24/2010 08:30:00 AM,011XX W CHICAGO AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1323,012,27,24,06,1168760,1905517,2010,02/04/2016 06:33:39 AM,41.896263336,-87.655621775,"(41.896263336, -87.655621775)"
7520543,HS323328,05/23/2010 10:00:00 PM,014XX W 80TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0612,006,21,71,08B,1168164,1851699,2010,02/04/2016 06:33:39 AM,41.74859411,-87.659361266,"(41.74859411, -87.659361266)"
7520544,HS280228,04/28/2010 11:20:00 AM,043XX W THOMAS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1111,011,37,23,18,1147172,1906975,2010,02/04/2016 06:33:39 AM,41.900704809,-87.734873433,"(41.900704809, -87.734873433)"
7520547,HS323789,05/24/2010 11:45:00 AM,060XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0313,003,20,42,06,1182602,1865203,2010,02/04/2016 06:33:39 AM,41.7853279,-87.606037247,"(41.7853279, -87.606037247)"
7520548,HS323838,05/19/2010 09:00:00 AM,028XX N ORCHARD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1932,019,44,6,11,1171085,1919024,2010,02/04/2016 06:33:39 AM,41.933276531,-87.646685387,"(41.933276531, -87.646685387)"
7520550,HS323747,05/24/2010 12:00:00 AM,002XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0111,001,2,28,11,1173177,1899236,2010,02/04/2016 06:33:39 AM,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
7520551,HS323864,05/24/2010 10:00:00 AM,037XX W 63RD PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0823,008,13,65,05,1152607,1862239,2010,02/04/2016 06:33:39 AM,41.777837832,-87.716091041,"(41.777837832, -87.716091041)"
7520553,HS248775,04/09/2010 08:19:43 AM,001XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,1532,015,28,25,18,1141686,1900682,2010,02/04/2016 06:33:39 AM,41.883539311,-87.755179849,"(41.883539311, -87.755179849)"
7520554,HS295002,05/06/2010 09:45:00 PM,050XX S PRAIRIE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0224,002,3,38,16,1178891,1871765,2010,02/04/2016 06:33:39 AM,41.803419975,-87.619443526,"(41.803419975, -87.619443526)"
7520557,HS323852,05/24/2010 12:40:00 PM,046XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0821,008,14,58,14,1154557,1873568,2010,02/04/2016 06:33:39 AM,41.808887609,-87.708640422,"(41.808887609, -87.708640422)"
7520558,HS323725,05/24/2010 12:00:00 PM,039XX W GEORGE ST,0810,THEFT,OVER $500,STREET,false,false,2523,025,30,21,06,1149647,1918993,2010,02/04/2016 06:33:39 AM,41.933635585,-87.725469649,"(41.933635585, -87.725469649)"
7520559,HS323738,05/24/2010 12:15:00 PM,013XX W ESTES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2423,024,49,1,14,1166044,1947523,2010,02/04/2016 06:33:39 AM,42.011588058,-87.66439283,"(42.011588058, -87.66439283)"
7520560,HS323571,05/16/2010 08:12:00 PM,050XX W ROOSEVELT RD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1533,015,24,25,06,1143155,1894235,2010,02/04/2016 06:33:39 AM,41.865820647,-87.749946406,"(41.865820647, -87.749946406)"
7520563,HS294928,05/06/2010 09:30:00 PM,043XX S PRAIRIE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0221,002,3,38,16,1178761,1876397,2010,02/04/2016 06:33:39 AM,41.816133545,-87.619779248,"(41.816133545, -87.619779248)"
7520565,HS323851,05/01/2009 12:00:00 AM,055XX S UNION AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0711,007,3,68,06,1172578,1868097,2009,02/04/2016 06:33:39 AM,41.793496149,-87.64270431,"(41.793496149, -87.64270431)"
7520566,HS323772,05/24/2010 11:45:00 AM,002XX E DELAWARE PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1833,018,42,8,08B,1178222,1906685,2010,02/04/2016 06:33:39 AM,41.899258027,-87.620834429,"(41.899258027, -87.620834429)"
7520567,HS323889,05/23/2010 10:30:00 PM,029XX N WESTERN AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,1,21,06,1159856,1919275,2010,02/04/2016 06:33:39 AM,41.934204659,-87.687944171,"(41.934204659, -87.687944171)"
7520568,HS318980,05/21/2010 12:25:00 AM,079XX S COLES AVE,0810,THEFT,OVER $500,STREET,false,false,0422,004,7,46,06,1198205,1852742,2010,02/04/2016 06:33:39 AM,41.750757729,-87.549247291,"(41.750757729, -87.549247291)"
7520569,HS323804,05/24/2010 01:10:00 PM,031XX W MAYPOLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1331,012,27,27,18,1155208,1900780,2010,02/04/2016 06:33:39 AM,41.883547517,-87.705523031,"(41.883547517, -87.705523031)"
7520572,HS323655,05/24/2010 11:41:00 AM,001XX S RIVERSIDE PLZ,0330,ROBBERY,AGGRAVATED,BANK,true,false,0111,001,2,28,03,1173421,1899683,2010,02/04/2016 06:33:39 AM,41.880152185,-87.638676422,"(41.880152185, -87.638676422)"
7520577,HS323828,05/24/2010 12:45:00 PM,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0333,003,5,43,06,1191527,1858274,2010,02/04/2016 06:33:39 AM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
7520578,HS252008,04/11/2010 06:30:00 AM,036XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2535,025,26,23,16,1151662,1910384,2010,02/04/2016 06:33:39 AM,41.909972295,-87.718291484,"(41.909972295, -87.718291484)"
7520579,HS294927,05/06/2010 08:30:00 PM,043XX S PRAIRIE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0221,002,3,38,16,1178761,1876397,2010,02/04/2016 06:33:39 AM,41.816133545,-87.619779248,"(41.816133545, -87.619779248)"
7520583,HS323896,05/24/2010 12:00:00 PM,076XX S CICERO AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0833,008,13,65,06,1145727,1853720,2010,02/04/2016 06:33:39 AM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
7520587,HS295003,05/10/2010 10:10:00 PM,050XX S PRAIRIE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0224,002,3,38,16,1178891,1871765,2010,02/04/2016 06:33:39 AM,41.803419975,-87.619443526,"(41.803419975, -87.619443526)"
7520593,HS267904,04/20/2010 10:15:00 PM,036XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2535,025,26,23,16,1151572,1910383,2010,02/04/2016 06:33:39 AM,41.909971321,-87.718622136,"(41.909971321, -87.718622136)"
7520597,HS321839,05/23/2010 07:20:00 AM,078XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0624,006,6,69,08B,1180935,1853046,2010,02/04/2016 06:33:39 AM,41.752006389,-87.612522704,"(41.752006389, -87.612522704)"
7520602,HS263099,04/17/2010 10:45:00 PM,009XX N LEAMINGTON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1531,015,37,25,18,1141856,1905668,2010,02/04/2016 06:33:39 AM,41.897218351,-87.754432063,"(41.897218351, -87.754432063)"
